index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
6,0,-240,10,0,240,10,10,1,200,50,200,-240,-240,2
time,frame_nr,cursor_x,cursor_y,shift_applied
0.00040441667078994215,1,-239.0,-237.0,1
0.010836125002242625,2,-239.0,-237.0,1
0.015065125015098602,3,-239.0,-237.0,1
0.028823791653849185,4,-239.0,-237.0,1
0.03379499999573454,5,-239.0,-237.0,1
0.045620583347044885,6,-239.0,-237.0,1
0.0505163750203792,7,-239.0,-237.0,1
0.06046025000978261,8,-239.0,-237.0,1
0.06471729167969897,9,-239.0,-237.0,1
0.07789495834731497,10,-239.0,-237.0,1
0.08249362499918789,11,-239.0,-237.0,1
0.09438891665195115,12,-239.0,-237.0,1
0.098569416673854,13,-239.0,-237.0,1
0.11089895834447816,14,-239.0,-237.0,1
0.11543645834899507,15,-239.0,-237.0,1
0.1279237916751299,16,-239.0,-237.0,1
0.1326452916546259,17,-239.0,-237.0,1
0.14429529165499844,18,-239.0,-237.0,1
0.14838054167921655,19,-239.0,-237.0,1
0.16126787499524653,20,-239.0,-237.0,1
0.16589354167808779,21,-239.0,-237.0,1
0.17758254165528342,22,-239.0,-237.0,1
0.18224795834976248,23,-239.0,-237.0,1
0.19467808335321024,24,-239.0,-237.0,1
0.19926683334051631,25,-239.0,-237.0,1
0.21127758335205726,26,-239.0,-237.0,1
0.21558245836058632,27,-239.0,-237.0,1
0.22798100000363775,28,-239.0,-237.0,1
0.23266691667959094,29,-239.0,-237.0,1
0.2447165833436884,30,-239.0,-237.0,1
0.24955920834327117,31,-239.0,-237.0,1
0.2609223333420232,32,-239.0,-237.0,1
0.26493479165947065,33,-239.0,-237.0,1
0.27745675001642667,34,-239.0,-237.0,1
0.2811340000189375,35,-239.0,-237.0,1
0.2948601249954663,36,-239.0,-237.0,1
0.2998374583548866,37,-239.0,-235.0,1
0.3119206666597165,38,-239.0,-233.0,1
0.31687383336247876,39,-239.0,-230.0,1
0.3278245833644178,40,-239.0,-223.0,1
0.3326374583411962,41,-239.0,-217.0,1
0.34435562501312234,42,-239.0,-209.0,1
0.3498255000158679,43,-239.0,-199.0,1
0.36132370834820904,44,-239.0,-188.0,1
0.3660561666765716,45,-239.0,-175.0,1
0.37803566665388644,46,-239.0,-160.0,1
0.3824179583461955,47,-238.0,-134.0,1
0.395231208356563,48,-233.0,-92.0,1
0.39957270835293457,49,-233.0,-92.0,1
