index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
2,0,-240,10,0,240,10,10,1,50,200,200,240,-240,100
time,frame_nr,cursor_x,cursor_y,shift_applied
0.0003410416538827121,1,1.0,-242.0,0
0.010921249981038272,2,1.0,-242.0,0
0.01478404164663516,3,1.0,-242.0,0
0.0276379166461993,4,1.0,-242.0,0
0.03180562498164363,5,1.0,-242.0,0
0.0444628749974072,6,1.0,-242.0,0
0.04868237499613315,7,1.0,-242.0,0
0.061270458332728595,8,1.0,-242.0,0
0.06674204164301045,9,1.0,-242.0,0
0.07771599999978207,10,1.0,-242.0,0
0.08202425000490621,11,1.0,-242.0,0
0.09392745833611116,12,1.0,-242.0,0
0.0984701249981299,13,1.0,-242.0,0
0.11069983334164135,14,1.0,-242.0,0
0.11532058333978057,15,1.0,-242.0,0
0.1282459583308082,16,1.0,-242.0,0
0.13283541664713994,17,1.0,-242.0,0
0.14435283333295956,18,1.0,-242.0,0
0.14870520832482725,19,1.0,-242.0,0
0.16171841663890518,20,1.0,-242.0,0
0.16661024998757057,21,1.0,-242.0,0
0.1781902499787975,22,1.0,-242.0,0
0.18253658333560452,23,1.0,-242.0,0
0.1943533750018105,24,1.0,-242.0,0
0.19899579163757153,25,1.0,-242.0,0
0.21069016665569507,26,1.0,-242.0,0
0.21477908332599327,27,1.0,-242.0,0
0.22794229164719582,28,1.0,-242.0,0
0.23258870834251866,29,1.0,-242.0,0
0.24457570834783837,30,1.0,-242.0,0
0.24883075000252575,31,1.0,-242.0,0
0.2612314999860246,32,1.0,-242.0,0
0.26570975000504404,33,1.0,-242.0,0
0.2776615416514687,34,1.0,-242.0,0
0.28219450000324287,35,1.0,-242.0,0
0.29437337498529814,36,1.0,-242.0,0
0.29876604164019227,37,1.0,-242.0,0
0.31083783332724124,38,1.0,-242.0,0
0.31500666664214805,39,1.0,-242.0,0
0.3279409999959171,40,1.0,-242.0,0
0.3332456666394137,41,1.0,-241.0,0
0.34473758333479054,42,241.0,-235.0,1
0.34976491663837805,43,241.0,-228.0,1
0.36155162498471327,44,241.0,-220.0,1
0.36611095833359286,45,241.0,-212.0,1
0.37766195833683014,46,241.0,-204.0,1
0.3819745416403748,47,241.0,-187.0,1
0.3953531666484196,48,241.0,-136.0,1
0.3995897083368618,49,241.0,-136.0,1
0.411887124995701,50,241.0,-93.0,1
0.41608083332539536,51,241.0,-93.0,1
0.42853470833506435,52,243.0,-69.0,1
0.4330644583387766,53,245.0,-44.0,1
0.4448769166483544,54,249.0,-9.0,1
0.44872399998712353,55,249.0,-9.0,1
0.46157279165345244,56,253.0,38.0,1
0.465888458333211,57,253.0,38.0,1
