index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
1,0,-240,10,0,240,10,10,1,50,200,200,0,-240,8
time,frame_nr,cursor_x,cursor_y,shift_applied
0.00036712500150315464,1,-2.0,-237.0,1
0.012161791673861444,2,-2.0,-237.0,1
0.016709041665308177,3,-2.0,-237.0,1
0.02803391666384414,4,-2.0,-237.0,1
0.031245666672475636,5,-2.0,-237.0,1
0.045783708308590576,6,-2.0,-237.0,1
0.050575083325384185,7,-2.0,-237.0,1
0.06315516665927134,8,-2.0,-237.0,1
0.06764958330313675,9,-2.0,-237.0,1
0.07851404167013243,10,-2.0,-237.0,1
0.08259462501155213,11,-2.0,-237.0,1
0.0954490416625049,12,-2.0,-237.0,1
0.09980112500488758,13,-2.0,-237.0,1
0.1115003333252389,14,-2.0,-237.0,1
0.11693645830382593,15,-2.0,-237.0,1
0.12883929166127928,16,-2.0,-237.0,1
0.1331226250040345,17,-2.0,-237.0,1
0.14565841667354107,18,-2.0,-237.0,1
0.1502455000008922,19,-2.0,-237.0,1
0.16203770830179565,20,-2.0,-237.0,1
0.16612616667407565,21,-2.0,-237.0,1
0.17812112500541843,22,-2.0,-237.0,1
0.18198545833001845,23,-2.0,-237.0,1
0.19551575000514276,24,-2.0,-237.0,1
0.19975991666433401,25,-2.0,-237.0,1
0.21220737500698306,26,-2.0,-237.0,1
0.21644162500160746,27,-2.0,-237.0,1
0.22875162499258295,28,-2.0,-237.0,1
0.23311012500198558,29,-2.0,-237.0,1
0.24589512500097044,30,-2.0,-237.0,1
0.2506226666737348,31,-2.0,-237.0,1
0.26238945830846205,32,-2.0,-237.0,1
0.2669147083070129,33,-2.0,-237.0,1
0.2787956666725222,34,-2.0,-237.0,1
0.28351224999642,35,-2.0,-237.0,1
0.29563104166300036,36,-2.0,-237.0,1
0.30031112500000745,37,-2.0,-237.0,1
0.3121415833302308,38,-2.0,-237.0,1
0.3165131666464731,39,-2.0,-237.0,1
0.32902366665075533,40,-2.0,-237.0,1
0.3339717916678637,41,-2.0,-236.0,1
0.34616508331964724,42,-2.0,-234.0,1
0.35127625000313856,43,-2.0,-229.0,1
