index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
3,0,-240,10,0,240,10,10,1,100,100,200,-240,-240,77
time,frame_nr,cursor_x,cursor_y,shift_applied
0.0004277083498891443,1,0.0,-243.0,0
0.011598083365242928,2,0.0,-243.0,0
0.015907166671240702,3,0.0,-243.0,0
0.027965666668023914,4,0.0,-243.0,0
0.031679208361310884,5,0.0,-243.0,0
0.044824333337601274,6,0.0,-243.0,0
0.04930133334710263,7,0.0,-243.0,0
0.06175712501863018,8,0.0,-243.0,0
0.06641304166987538,9,0.0,-243.0,0
0.07820175000233576,10,0.0,-243.0,0
0.08336329166195355,11,0.0,-243.0,0
0.0943422083510086,12,0.0,-243.0,0
0.09838245835271664,13,0.0,-243.0,0
0.110908875009045,14,0.0,-243.0,0
0.11520487500820309,15,0.0,-243.0,0
0.12815387500450015,16,0.0,-243.0,0
0.1325274583650753,17,0.0,-243.0,0
0.1442372083547525,18,0.0,-243.0,0
0.14873558335239068,19,0.0,-243.0,0
0.16163454166962765,20,0.0,-243.0,0
0.16608729166910052,21,0.0,-243.0,0
0.17803729165461846,22,0.0,-243.0,0
0.1826535000000149,23,0.0,-243.0,0
0.19513962499331683,24,0.0,-243.0,0
0.19991687501897104,25,0.0,-243.0,0
0.21145016665104777,26,0.0,-243.0,0
0.21597704166197218,27,0.0,-243.0,0
0.22789420836488716,28,0.0,-243.0,0
0.23225012500188313,29,0.0,-243.0,0
0.24422070835134946,30,0.0,-243.0,0
0.24852358334464952,31,0.0,-243.0,0
0.26154858333757147,32,0.0,-243.0,0
0.26561862500966527,33,0.0,-243.0,0
0.2780287083587609,34,0.0,-243.0,0
0.2825781666615512,35,0.0,-243.0,0
0.29516391665674746,36,0.0,-243.0,0
0.29954179166816175,37,0.0,-243.0,0
0.31117412500316277,38,0.0,-243.0,0
0.3156568333506584,39,0.0,-243.0,0
0.3280708333477378,40,0.0,-243.0,0
0.33248583335080184,41,0.0,-243.0,0
0.3445473750180099,42,0.0,-243.0,0
0.34888245834736153,43,0.0,-243.0,0
