index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
4,0,-240,10,0,240,10,10,1,100,100,200,0,-240,91
time,frame_nr,cursor_x,cursor_y,shift_applied
0.0003610416315495968,1,-2.0,-243.0,0
0.01048004164476879,2,-2.0,-243.0,0
0.014917916647391394,3,-2.0,-243.0,0
0.027214708301471546,4,-2.0,-243.0,0
0.03148291664547287,5,-2.0,-243.0,0
0.04433816665550694,6,-2.0,-243.0,0
0.048199458309682086,7,-2.0,-243.0,0
0.06062120830756612,8,-2.0,-243.0,0
0.06481258329586126,9,-2.0,-243.0,0
0.07738470830372535,10,-2.0,-243.0,0
0.08142199998837896,11,-2.0,-243.0,0
0.09401362499920651,12,-2.0,-243.0,0
0.09863566665444523,13,-2.0,-243.0,0
0.11071679164888337,14,-2.0,-243.0,0
0.11643504165112972,15,-2.0,-243.0,0
0.12701562498114072,16,-2.0,-243.0,0
0.13144416664727032,17,-2.0,-243.0,0
0.1441625833103899,18,-2.0,-243.0,0
0.14906329163932241,19,-2.0,-243.0,0
0.16070720829884522,20,-2.0,-243.0,0
0.16541679165675305,21,-2.0,-243.0,0
0.17732091664220206,22,-2.0,-243.0,0
0.18196412498946302,23,-2.0,-243.0,0
0.19377650000387803,24,-2.0,-243.0,0
0.19889512498048134,25,-2.0,-243.0,0
0.21097616665065289,26,-2.0,-243.0,0
0.21564404165837914,27,-2.0,-243.0,0
0.22680833330377936,28,-2.0,-243.0,0
0.231436041649431,29,-2.0,-243.0,0
0.24403487498057075,30,-2.0,-243.0,0
0.24869391665561125,31,-2.0,-243.0,0
0.26018820831086487,32,-2.0,-243.0,0
0.26483283331617713,33,-2.0,-243.0,0
0.2775440416589845,34,-2.0,-243.0,0
0.2822886249923613,35,-2.0,-243.0,0
0.29391087498515844,36,-2.0,-242.0,0
0.29876325000077486,37,-2.0,-241.0,0
0.3117744582996238,38,-2.0,-239.0,1
0.31696904165437445,39,-2.0,-237.0,1
0.3283020833041519,40,-2.0,-234.0,1
0.333113125001546,41,-2.0,-231.0,1
0.34432570831268094,42,-2.0,-222.0,1
0.3493684166460298,43,-3.0,-216.0,1
0.36069083330221474,44,-1.0,-208.0,1
0.3653750416415278,45,-1.0,-196.0,1
0.3781192500027828,46,2.0,-182.0,1
0.3824500832997728,47,4.0,-169.0,1
0.39430516664288007,48,5.0,-152.0,1
0.39889241664786823,49,8.0,-136.0,1
0.4108403332938906,50,10.0,-119.0,1
0.41528458331595175,51,13.0,-102.0,1
0.4268971249985043,52,14.0,-86.0,1
0.4318632083013654,53,16.0,-70.0,1
0.44463641665061004,54,18.0,-40.0,1
0.4496808332914952,55,20.0,-26.0,1
0.460771374986507,56,21.0,-12.0,1
0.46527454163879156,57,22.0,-7.0,1
0.4777210832980927,58,24.0,4.0,1
0.4823470833071042,59,26.0,15.0,1
0.4937183333095163,60,28.0,24.0,1
0.49819208329427056,61,29.0,31.0,1
0.510467833315488,62,31.0,38.0,1
0.5156666666443925,63,33.0,45.0,1
0.5281051249767188,64,33.0,47.0,1
0.5327095416432712,65,34.0,51.0,1
0.5439900833007414,66,34.0,54.0,1
0.5482483333034907,67,34.0,54.0,1
0.5601717916433699,68,34.0,54.0,1
0.564308708300814,69,34.0,54.0,1
0.5775272083119489,70,34.0,54.0,1
0.5824472082895227,71,34.0,54.0,1
0.5938522916403599,72,34.0,54.0,1
0.5984478750033304,73,34.0,54.0,1
0.6105927499884274,74,34.0,54.0,1
0.614804083306808,75,34.0,54.0,1
0.6274192082928494,76,34.0,54.0,1
0.6320131666434463,77,34.0,54.0,1
0.6440134166332427,78,34.0,54.0,1
0.6486612083099317,79,34.0,54.0,1
0.6608245832903776,80,34.0,54.0,1
0.6647991249919869,81,34.0,54.0,1
0.6777671666350216,82,34.0,54.0,1
0.6825078749970999,83,34.0,54.0,1
0.6936669166316278,84,34.0,54.0,1
0.6977922916412354,85,34.0,54.0,1
0.7102302916464396,86,34.0,54.0,1
0.7146579583059065,87,34.0,54.0,1
0.728183999977773,88,34.0,54.0,1
0.7324302082997747,89,34.0,54.0,1
0.744005541637307,90,34.0,54.0,1
0.748571041651303,91,34.0,54.0,1
0.7611955832981039,92,34.0,58.0,1
0.7650276249914896,93,34.0,58.0,1
0.7776471666584257,94,34.0,62.0,1
0.7820428749837447,95,34.0,67.0,1
0.7946532499918249,96,35.0,75.0,1
0.7989357499754988,97,35.0,75.0,1
0.81128058329341,98,37.0,82.0,1
0.8155229999974836,99,37.0,82.0,1
0.8282434166467283,100,39.0,89.0,1
0.8322500416543335,101,39.0,89.0,1
0.844511249975767,102,41.0,98.0,1
0.8490693333151285,103,42.0,102.0,1
0.8606964999926277,104,42.0,106.0,1
0.8649076666333713,105,42.0,106.0,1
0.8777844583091792,106,43.0,115.0,1
0.8824036666483153,107,44.0,119.0,1
0.8946324583084788,108,44.0,123.0,1
0.8995907083153725,109,45.0,128.0,1
0.910591833293438,110,45.0,132.0,1
0.9157788332959171,111,45.0,134.0,1
0.928748624981381,112,45.0,136.0,1
0.9334671666438226,113,45.0,139.0,1
0.943760708294576,114,45.0,141.0,1
0.9483808332879562,115,45.0,142.0,1
0.9608474166598171,116,45.0,142.0,1
0.9654386666370556,117,45.0,142.0,1
0.9770211666473188,118,45.0,142.0,1
0.9813655416364782,119,45.0,142.0,1
0.99392737497692,120,45.0,142.0,1
0.9984099166467786,121,45.0,142.0,1
1.009885374980513,122,45.0,142.0,1
1.0138932499976363,123,45.0,142.0,1
1.0274616249953397,124,45.0,142.0,1
1.0321374999766704,125,45.0,142.0,1
1.0444676249753684,126,45.0,142.0,1
1.0490525833156426,127,45.0,142.0,1
1.0608879999781493,128,45.0,142.0,1
1.0653315832896624,129,45.0,142.0,1
1.0770529999863356,130,45.0,142.0,1
1.0817058332904708,131,45.0,142.0,1
1.0938495000009425,132,45.0,142.0,1
1.0980804999999236,133,45.0,142.0,1
1.1101493749883957,134,45.0,142.0,1
1.1147077916539274,135,45.0,142.0,1
1.1269374582916498,136,45.0,142.0,1
1.1315652916382533,137,45.0,142.0,1
1.1439477916574106,138,45.0,142.0,1
1.1488534999953117,139,45.0,142.0,1
1.1611251249851193,140,45.0,142.0,1
1.1659194582898635,141,45.0,142.0,1
1.177896958310157,142,45.0,143.0,1
1.182512166647939,143,44.0,145.0,1
1.1942318749788683,144,44.0,147.0,1
1.1984511666523758,145,42.0,150.0,1
1.211920083296718,146,41.0,151.0,1
1.216551958292257,147,39.0,156.0,1
1.2269716250011697,148,36.0,161.0,1
1.2319059582951013,149,34.0,166.0,1
1.244872833311092,150,29.0,176.0,1
1.249960999994073,151,28.0,181.0,1
1.2608022499771323,152,27.0,182.0,1
1.2655467083095573,153,26.0,185.0,1
1.2771722500037868,154,25.0,189.0,1
1.281976208294509,155,24.0,191.0,1
1.2944360416440759,156,23.0,194.0,1
1.3001052082981914,157,22.0,197.0,1
1.3102038333017845,158,21.0,199.0,1
1.3149681666400284,159,20.0,200.0,1
1.3277238332957495,160,20.0,202.0,1
1.3323241249890998,161,19.0,204.0,1
1.3442008332931437,162,18.0,205.0,1
1.348978833295405,163,18.0,206.0,1
1.3614167916530278,164,17.0,208.0,1
1.3657378749921918,165,17.0,209.0,1
1.3775223749980796,166,16.0,209.0,1
1.382275166659383,167,15.0,210.0,1
1.394812208309304,168,14.0,211.0,1
1.3992365832964424,169,14.0,211.0,1
1.410929124976974,170,14.0,212.0,1
1.4153189166390803,171,13.0,213.0,1
1.426869249989977,172,12.0,214.0,1
1.4310469166375697,173,12.0,214.0,1
1.4435824999818578,174,11.0,216.0,1
1.4476274583139457,175,11.0,216.0,1
1.460521583299851,176,10.0,218.0,1
1.4651180832879618,177,9.0,220.0,1
1.4769221250026021,178,8.0,221.0,1
1.4814532916352618,179,8.0,222.0,1
1.4941894999938086,180,7.0,223.0,1
1.4994642082892824,181,7.0,225.0,1
1.5104475833068136,182,6.0,226.0,1
1.5159488333156332,183,6.0,227.0,1
1.5279013332910836,184,5.0,228.0,1
1.5325720416440163,185,5.0,229.0,1
1.544237374997465,186,5.0,230.0,1
1.5490076249989215,187,4.0,231.0,1
1.5607371249934658,188,4.0,232.0,1
1.5655942499870434,189,4.0,233.0,1
1.5775270833109971,190,4.0,234.0,1
1.581345833314117,191,4.0,235.0,1
1.594735458289506,192,4.0,236.0,1
1.5990083749929909,193,4.0,236.0,1
1.6104582916595973,194,4.0,236.0,1
1.6148466666345485,195,4.0,236.0,1
1.6279010832950007,196,4.0,237.0,1
1.6326259583001956,197,4.0,237.0,1
1.6446649582940154,198,4.0,238.0,1
1.649459083302645,199,4.0,238.0,1
1.6602152499835938,200,4.0,239.0,1
1.6646598333027214,201,4.0,239.0,1
1.6776685416407418,202,4.0,240.0,1
1.6825003749981988,203,4.0,240.0,1
1.694209041655995,204,5.0,240.0,1
1.6987556249951012,205,5.0,241.0,1
1.710747666656971,206,5.0,241.0,1
1.7154170832945965,207,5.0,241.0,1
1.7265713749802671,208,5.0,241.0,1
1.7307119583128951,209,5.0,241.0,1
1.744748625002103,210,5.0,242.0,1
1.7489558749948628,211,5.0,242.0,1
1.7602324582985602,212,5.0,243.0,1
1.7645874999871012,213,5.0,243.0,1
1.7778507083130535,214,5.0,244.0,1
1.7817849999992177,215,5.0,245.0,1
1.7950456249818671,216,6.0,247.0,1
1.7996538332954515,217,6.0,247.0,1
1.8102017083147075,218,6.0,248.0,1
1.8149256249889731,219,6.0,249.0,1
1.8270778332953341,220,6.0,252.0,1
1.8310237083060201,221,6.0,252.0,1
1.844313041656278,222,7.0,253.0,1
1.849079333303962,223,7.0,253.0,1
1.860256499989191,224,7.0,254.0,1
1.8648938332917169,225,7.0,254.0,1
1.8767963749996852,226,7.0,254.0,1
1.8813681666506454,227,7.0,254.0,1
1.893266874976689,228,7.0,254.0,1
1.8973053749941755,229,7.0,254.0,1
1.9106952916481532,230,7.0,254.0,1
1.9157796666549984,231,7.0,254.0,1
1.9270502916479018,232,7.0,254.0,1
1.9316137499990873,233,7.0,254.0,1
1.9446391249948647,234,7.0,254.0,1
1.9503099583089352,235,7.0,255.0,1
1.960609208297683,236,7.0,255.0,1
1.9649640833085869,237,7.0,255.0,1
1.9771570833108854,238,7.0,255.0,1
1.9815961249987595,239,7.0,255.0,1
1.9939507083036005,240,7.0,255.0,1
1.9983755832945462,241,7.0,255.0,1
2.0110290833108593,242,7.0,255.0,1
2.0159424582961947,243,7.0,255.0,1
2.026765583315864,244,7.0,255.0,1
2.03143166663358,245,7.0,255.0,1
2.0443718750029802,246,6.0,256.0,1
2.0491059583146125,247,6.0,256.0,1
2.060401708295103,248,6.0,257.0,1
2.065085166657809,249,6.0,257.0,1
2.078295666637132,250,5.0,257.0,1
2.0839882916479837,251,5.0,258.0,1
2.0934895832906477,252,5.0,258.0,1
2.097946208290523,253,5.0,258.0,1
2.1109650416474324,254,5.0,259.0,1
2.1153063332894817,255,5.0,259.0,1
2.1279510832973756,256,5.0,259.0,1
2.132597749994602,257,5.0,259.0,1
2.1440086666552816,258,5.0,259.0,1
2.148631583288079,259,5.0,259.0,1
2.1611938333080616,260,5.0,259.0,1
2.1656519582902547,261,4.0,259.0,1
2.177212916634744,262,4.0,259.0,1
2.1812369166582357,263,4.0,259.0,1
2.193647208303446,264,4.0,259.0,1
