index,start_X,start_Y,startradius,target_X,target_Y,target_SX,target_SY,nDotsTarget,cursor_SX,cursor_SY,nDotsCursor,cursor_shift,shift_threshold,trial_score
6,0,-240,10,0,240,10,10,1,200,50,200,-240,-240,10
time,frame_nr,cursor_x,cursor_y,shift_applied
0.00034695834619924426,1,0.0,-241.0,0
0.010035499988589436,2,0.0,-241.0,0
0.014122624997980893,3,0.0,-241.0,0
0.026864791696425527,4,0.0,-241.0,0
0.03168933335109614,5,0.0,-241.0,0
0.04314658333896659,6,0.0,-241.0,0
0.047498416679445654,7,0.0,-241.0,0
0.060059541690861806,8,0.0,-241.0,0
0.06411545834271237,9,0.0,-241.0,0
0.07693295835633762,10,0.0,-241.0,0
0.08138787499046884,11,0.0,-241.0,0
0.09358237500418909,12,0.0,-241.0,0
0.09909687499748543,13,0.0,-241.0,0
0.11005762498825788,14,0.0,-241.0,0
0.11456458334578201,15,0.0,-241.0,0
0.127454083354678,16,0.0,-241.0,0
0.13154958334052935,17,0.0,-241.0,0
0.14361016667680815,18,0.0,-241.0,0
0.14825720834778622,19,0.0,-241.0,0
0.16021408335654996,20,0.0,-241.0,0
0.1652541666990146,21,0.0,-241.0,0
0.17686358335777186,22,0.0,-241.0,0
0.1814530833507888,23,0.0,-241.0,0
0.19389583333395422,24,0.0,-241.0,0
0.19827266669017263,25,0.0,-241.0,0
0.21020199998747557,26,0.0,-241.0,0
0.21470833334024064,27,0.0,-241.0,0
0.22679116670042276,28,0.0,-241.0,0
0.23140591668197885,29,0.0,-241.0,0
0.2436148333363235,30,0.0,-241.0,0
0.2483899999933783,31,0.0,-241.0,0
0.260198666685028,32,0.0,-241.0,0
0.2648271666839719,33,0.0,-241.0,0
0.27673283335752785,34,0.0,-241.0,0
0.28067554169683717,35,0.0,-241.0,0
0.2934710416884627,36,0.0,-241.0,0
0.29794024999137037,37,0.0,-241.0,0
0.30998874999932013,38,0.0,-241.0,0
0.3146613750141114,39,0.0,-241.0,0
0.32765233333338983,40,0.0,-241.0,0
0.3337091666762717,41,0.0,-240.0,0
0.34325966669712216,42,-240.0,-239.0,1
0.3482578750117682,43,-240.0,-238.0,1
